日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,index_name,index_code
2026-01-19,9489.6,9467.56,9533.93,9463.16,94478354,8744922442488.73,0.75,0.93,87.08,3.12,CSI 300,4
2026-01-20,9338.79,9327.44,9382.0,9241.9,25074452,3125224540941.05,1.52,-1.48,-140.12,3.52,CSI 300,4
2026-01-21,9270.89,9318.92,9365.24,9262.37,112532609,11794217787094.5,1.11,-0.09,-8.52,1.88,CSI 300,4
2026-01-22,9302.78,9281.13,9319.35,9242.96,64475429,7824735850149.4,0.83,-0.41,-37.79,2.71,CSI 300,4
2026-01-23,9252.76,9256.42,9308.71,9216.46,56257522,5199939771821.21,1.0,-0.27,-24.71,2.17,CSI 300,4
2026-01-26,9194.77,9159.67,9210.61,9156.81,32943988,3198323767959.39,0.59,-1.05,-96.75,2.74,CSI 300,4
2026-01-27,9172.93,9155.85,9277.24,9152.45,68696848,9239713712216.78,1.36,-0.04,-3.82,3.6,CSI 300,4
2026-01-28,9227.67,9216.45,9272.49,9167.88,66480099,5902893994119.31,1.14,0.66,60.59,2.53,CSI 300,4
2026-01-29,9041.57,9051.53,9153.5,8978.5,86293266,7990620802858.52,1.95,-1.79,-164.92,0.8,CSI 300,4
2026-01-30,9291.24,9256.72,9314.78,9201.88,51920323,5556650972032.48,1.23,2.27,205.19,2.17,CSI 300,4
2026-02-02,9330.09,9371.88,9379.35,9246.06,40318672,4413672222668.76,1.44,1.24,115.16,4.5,CSI 300,4
2026-02-03,9136.66,9181.92,9204.43,9133.58,76811520,5970715754167.64,0.78,-2.03,-189.97,4.2,CSI 300,4
2026-02-04,9456.51,9356.46,9498.63,9353.64,49190148,6811846447561.86,1.55,1.9,174.54,4.25,CSI 300,4
2026-02-05,9470.26,9542.55,9618.24,9420.52,84498343,8158885204529.28,2.1,1.99,186.09,1.31,CSI 300,4
2026-02-06,9438.03,9482.09,9496.22,9401.38,39209309,3114070309170.18,1.01,-0.63,-60.47,0.86,CSI 300,4
2026-02-09,9539.14,9509.33,9568.21,9439.03,97661084,9086632099303.01,1.37,0.29,27.25,4.16,CSI 300,4
2026-02-10,9462.0,9522.42,9535.07,9435.51,138310649,14220444871991.31,1.06,0.14,13.09,3.5,CSI 300,4
2026-02-11,9380.67,9353.8,9389.26,9273.48,60413816,5436755124491.17,1.25,-1.77,-168.62,2.79,CSI 300,4
2026-02-12,9525.91,9480.55,9562.48,9465.04,128880425,11100227572753.15,1.03,1.36,126.75,3.59,CSI 300,4
2026-02-13,9299.2,9250.64,9347.4,9198.6,95701333,10224420942551.5,1.62,-2.43,-229.92,4.69,CSI 300,4
2026-02-16,9289.71,9287.29,9388.79,9283.33,77691624,9794894344343.48,1.14,0.4,36.65,1.08,CSI 300,4
2026-02-17,9435.1,9478.46,9556.13,9366.8,65219629,7995556859273.04,2.02,2.06,191.17,1.26,CSI 300,4
2026-02-18,9239.2,9272.27,9331.23,9233.45,50016777,5091275189961.48,1.06,-2.18,-206.19,3.15,CSI 300,4
2026-02-19,9284.38,9238.79,9313.12,9229.89,119506510,9790127153660.2,0.9,-0.36,-33.48,3.68,CSI 300,4
2026-02-20,9309.3,9377.54,9393.66,9265.9,108033505,14876421623200.94,1.38,1.5,138.75,3.4,CSI 300,4
2026-02-23,9458.74,9428.46,9520.46,9410.65,38932162,3801753534101.72,1.17,0.54,50.92,1.64,CSI 300,4
2026-02-24,9472.73,9532.51,9568.25,9448.15,69547809,5782314881540.64,1.27,1.1,104.05,3.3,CSI 300,4
2026-02-25,9445.73,9449.24,9478.2,9393.88,43708193,4276839596852.05,0.9,-0.87,-83.27,3.02,CSI 300,4
2026-02-26,9312.89,9335.57,9346.35,9292.1,83265135,10011566994966.36,0.58,-1.2,-113.67,0.61,CSI 300,4
2026-02-27,9297.11,9313.21,9339.23,9295.96,95491106,8677459953710.21,0.47,-0.24,-22.37,3.3,CSI 300,4
2026-03-02,9396.1,9347.19,9444.47,9341.0,30046641,2606469871225.34,1.11,0.36,33.99,2.53,CSI 300,4
2026-03-03,9402.15,9421.96,9489.72,9400.63,62974894,5841700391365.72,0.95,0.8,74.76,4.34,CSI 300,4
2026-03-04,9516.85,9478.3,9547.81,9463.89,81183416,9127676138558.39,0.89,0.6,56.34,3.45,CSI 300,4
2026-03-05,9573.84,9600.79,9646.33,9566.79,68728792,9318461902699.99,0.83,1.29,122.49,2.96,CSI 300,4
2026-03-06,9627.0,9617.17,9677.15,9607.31,160178805,13748049167953.21,0.73,0.17,16.38,4.53,CSI 300,4
2026-03-09,9483.41,9488.12,9547.77,9435.41,29904519,2555451698483.72,1.19,-1.34,-129.05,3.49,CSI 300,4
2026-03-10,9272.95,9322.87,9372.6,9210.45,129293932,13258527762723.74,1.76,-1.74,-165.24,1.63,CSI 300,4
2026-03-11,9367.06,9416.65,9424.7,9342.98,42213253,3528954791025.45,0.87,1.01,93.77,2.6,CSI 300,4
2026-03-12,9531.89,9541.66,9564.04,9516.17,22485478,3186920649407.06,0.5,1.33,125.02,3.53,CSI 300,4
2026-03-13,9773.07,9788.1,9840.35,9620.37,77061519,10673513403504.29,2.29,2.58,246.44,4.19,CSI 300,4
2026-03-16,10125.09,10098.44,10144.39,10097.43,61665503,5264130853604.12,0.47,3.17,310.34,1.78,CSI 300,4
2026-03-17,10154.11,10228.11,10253.71,10037.79,68756507,10090296440279.63,2.15,1.28,129.67,3.77,CSI 300,4
2026-03-18,10245.68,10278.9,10290.27,10208.92,85219341,8751844463070.26,0.8,0.5,50.79,3.57,CSI 300,4
2026-03-19,10241.94,10224.77,10255.24,10215.66,86427637,9067381475982.5,0.39,-0.53,-54.13,1.16,CSI 300,4
2026-03-20,10100.85,10110.68,10165.29,10058.03,50354495,5279188268316.76,1.07,-1.12,-114.1,1.19,CSI 300,4
2026-03-23,10064.06,10121.48,10144.64,9975.2,98531945,8466995060176.59,1.7,0.11,10.81,2.76,CSI 300,4
2026-03-24,10123.9,10109.7,10125.36,10062.99,23954475,3257303527341.94,0.62,-0.12,-11.78,2.35,CSI 300,4
2026-03-25,10396.41,10362.11,10413.69,10339.19,62628457,6020806437779.06,0.72,2.5,252.41,1.1,CSI 300,4
2026-03-26,10402.49,10443.13,10449.36,10335.69,115486903,11404542134046.15,1.1,0.78,81.01,0.89,CSI 300,4
2026-03-27,10453.28,10414.01,10484.33,10361.85,75742252,10554079861103.65,1.18,-0.28,-29.11,4.54,CSI 300,4
2026-03-30,10272.79,10296.73,10386.67,10227.94,67321620,5837601130134.24,1.55,-1.13,-117.29,1.36,CSI 300,4
2026-03-31,10355.88,10370.29,10399.75,10319.73,55285377,5934908820239.54,0.78,0.71,73.56,2.15,CSI 300,4
2026-04-01,10369.38,10390.97,10443.61,10353.64,78109798,9680831012113.48,0.87,0.2,20.68,2.6,CSI 300,4
2026-04-02,10372.92,10332.06,10421.39,10318.64,57066984,5194854101006.04,1.0,-0.57,-58.91,0.87,CSI 300,4
2026-04-03,10235.4,10241.92,10283.93,10205.98,89834434,10100374321887.29,0.76,-0.87,-90.14,1.12,CSI 300,4
2026-04-06,10348.19,10317.08,10407.29,10258.35,50644076,5473890963211.12,1.45,0.73,75.16,2.86,CSI 300,4
2026-04-07,10245.1,10264.53,10282.32,10214.89,140795374,14815991567976.3,0.66,-0.51,-52.55,3.65,CSI 300,4
2026-04-08,10237.75,10223.43,10296.31,10220.28,86310752,8729520516950.38,0.74,-0.4,-41.1,4.3,CSI 300,4
2026-04-09,10117.97,10161.07,10170.89,10059.53,162539382,17133275346227.5,1.11,-0.61,-62.36,4.38,CSI 300,4
2026-04-10,10578.65,10537.51,10602.21,10495.72,54084856,6122890889287.86,1.01,3.7,376.44,2.95,CSI 300,4
2026-04-13,10548.6,10561.23,10580.93,10545.43,121108542,11380106035440.26,0.34,0.23,23.73,1.79,CSI 300,4
2026-04-14,10501.24,10450.32,10571.53,10400.5,34877259,3445957010747.76,1.64,-1.05,-110.91,3.11,CSI 300,4
2026-04-15,10100.82,10102.88,10160.07,10021.53,94207783,13680219357179.42,1.38,-3.32,-347.45,3.3,CSI 300,4
2023-01-04,5777.45,5800.0,5856.98,5759.75,169094047,9428636861577.82,1.69,0.0,0.0,1.12,CSI 500,5
2023-01-05,5927.69,5902.66,5949.78,5826.14,57408160,4186029443624.98,2.12,1.77,102.66,0.6,CSI 500,5
2023-01-06,5785.13,5773.55,5809.12,5724.04,141383063,10039552223522.64,1.49,-2.19,-129.11,4.28,CSI 500,5
2023-01-09,5696.72,5718.72,5791.03,5648.55,87107571,5583601497117.5,2.52,-0.95,-54.83,1.78,CSI 500,5
2023-01-10,5626.32,5631.03,5654.98,5600.14,95149233,6651422464085.59,0.98,-1.53,-87.69,2.96,CSI 500,5
2023-01-11,5615.53,5634.56,5649.39,5565.47,290391730,23021936383065.28,1.51,0.06,3.52,1.17,CSI 500,5
2023-01-12,5703.15,5714.89,5725.35,5644.65,22506572,1057918312820.65,1.43,1.43,80.33,3.55,CSI 500,5
2023-01-13,5706.06,5761.59,5767.64,5666.12,32780721,1782963235337.27,1.79,0.82,46.71,0.74,CSI 500,5
2023-01-16,5665.68,5669.2,5694.98,5633.44,118130198,6745997939154.6,1.09,-1.6,-92.4,4.26,CSI 500,5
2023-01-17,5634.46,5652.12,5654.08,5575.27,103768813,7061761667155.07,1.41,-0.3,-17.08,3.05,CSI 500,5
2023-01-18,5762.36,5759.98,5819.79,5696.96,70009884,5105766264660.89,2.16,1.91,107.86,0.95,CSI 500,5
2023-01-19,5831.2,5814.65,5849.3,5768.26,114929670,7934705371868.64,1.41,0.95,54.68,3.0,CSI 500,5
2023-01-20,5877.85,5858.22,5895.0,5842.91,37562361,2835116480013.42,0.89,0.75,43.57,2.39,CSI 500,5
2023-01-23,5749.74,5767.41,5792.16,5747.69,174545019,11199387129996.07,0.77,-1.55,-90.81,1.73,CSI 500,5
2023-01-24,5765.63,5785.76,5846.71,5727.35,131345284,10318421803714.57,2.08,0.32,18.35,3.53,CSI 500,5
2023-01-25,5664.66,5669.3,5675.67,5640.54,152507457,7354533532834.82,0.62,-2.01,-116.46,4.15,CSI 500,5
2023-01-26,5619.74,5586.74,5697.18,5578.99,29894978,2060799318985.66,2.12,-1.46,-82.57,1.03,CSI 500,5
2023-01-27,5424.57,5439.67,5471.61,5374.94,111952405,5056264145983.73,1.8,-2.63,-147.06,1.73,CSI 500,5
2023-01-30,5589.82,5610.55,5649.59,5538.03,65711447,3545487306305.98,2.01,3.14,170.88,1.22,CSI 500,5
2023-01-31,5756.45,5790.87,5827.37,5743.7,216681427,10580633396917.06,1.46,3.21,180.32,2.54,CSI 500,5
2023-02-01,5703.53,5687.94,5777.74,5650.78,74825410,5175123944999.36,2.25,-1.78,-102.93,0.52,CSI 500,5
2023-02-02,5601.4,5610.23,5654.88,5527.0,42122206,2238629579089.26,2.31,-1.37,-77.71,3.63,CSI 500,5
2023-02-03,5549.54,5579.83,5605.29,5471.42,87914801,4240306189869.3,2.45,-0.54,-30.4,0.69,CSI 500,5
2023-02-06,5679.35,5703.89,5759.51,5630.43,28165408,2154914941795.94,2.29,2.22,124.06,1.34,CSI 500,5
2023-02-07,5788.84,5768.0,5826.63,5764.91,111417429,5143789311674.42,1.07,1.12,64.11,4.32,CSI 500,5
2023-02-08,5917.75,5913.15,5922.36,5892.18,53085489,3717723580632.31,0.51,2.52,145.15,4.18,CSI 500,5
2023-02-09,6072.47,6094.49,6114.25,6065.32,60051084,5283300334114.85,0.81,3.07,181.34,3.28,CSI 500,5
2023-02-10,6168.44,6149.37,6214.13,6118.6,74367715,6181007515790.05,1.56,0.9,54.88,3.72,CSI 500,5
2023-02-13,6218.8,6184.24,6223.79,6083.63,56141218,4245024798450.91,2.3,0.57,34.86,3.0,CSI 500,5
2023-02-14,6360.16,6337.7,6402.14,6296.64,148149809,8189429999343.37,1.68,2.48,153.46,2.26,CSI 500,5
2023-02-15,6470.09,6462.87,6494.5,6404.49,57015876,4986108513825.27,1.41,1.98,125.17,1.58,CSI 500,5
2023-02-16,6649.52,6589.83,6664.81,6559.61,85043900,5799008717769.44,1.6,1.96,126.96,4.59,CSI 500,5
2023-02-17,6695.71,6648.17,6749.26,6625.93,86880261,5241079224121.41,1.86,0.89,58.34,4.54,CSI 500,5
2023-02-20,6777.11,6774.82,6824.33,6741.84,67047063,6776733589793.32,1.22,1.91,126.65,4.53,CSI 500,5
2023-02-21,6776.98,6740.24,6804.69,6730.81,44265548,2577168882036.0,1.1,-0.51,-34.58,4.61,CSI 500,5
2023-02-22,6696.89,6673.42,6704.61,6664.47,21010375,1826656491071.08,0.6,-0.99,-66.82,3.94,CSI 500,5
2023-02-23,6615.58,6634.7,6643.43,6582.69,114184966,7932546717963.4,0.92,-0.58,-38.72,4.53,CSI 500,5
2023-02-24,6967.73,6908.02,6981.68,6903.23,39101532,3751731466759.25,1.14,4.12,273.32,4.42,CSI 500,5
2023-02-27,6842.1,6780.33,6851.57,6761.24,179385168,14389975953169.1,1.34,-1.85,-127.7,1.7,CSI 500,5
2023-02-28,6942.01,6897.4,6967.07,6841.96,48185214,4730506944850.79,1.83,1.73,117.07,4.3,CSI 500,5
2023-03-01,7169.66,7145.34,7184.18,7139.96,123867491,10515219603186.66,0.62,3.59,247.95,3.02,CSI 500,5
2023-03-02,7235.32,7198.56,7241.32,7132.5,70068338,5177629368897.24,1.53,0.74,53.22,2.84,CSI 500,5
2023-03-03,7146.54,7159.48,7221.67,7074.53,144891403,15273547698089.88,2.08,-0.54,-39.08,1.05,CSI 500,5
2023-03-06,7276.06,7233.27,7346.43,7226.1,79376865,6425724302969.39,1.67,1.03,73.78,4.33,CSI 500,5
2023-03-07,7121.26,7171.21,7201.5,7014.34,83487052,8353069221971.62,2.67,-0.86,-62.06,1.93,CSI 500,5
2023-03-08,7043.51,7055.93,7067.16,7029.82,36827926,3606788083520.77,0.53,-1.61,-115.28,1.45,CSI 500,5
2023-03-09,7131.08,7228.99,7255.11,7090.07,96021409,8286704995850.36,2.33,2.45,173.06,4.23,CSI 500,5
2023-03-10,7413.94,7397.95,7446.1,7382.04,104475192,8893387909064.94,0.87,2.34,168.97,0.62,CSI 500,5
2023-03-13,7398.66,7357.75,7433.82,7352.4,71635977,5306232636631.32,1.11,-0.54,-40.2,1.39,CSI 500,5
2023-03-14,7360.31,7295.34,7380.71,7281.84,113806188,9901720819544.58,1.36,-0.85,-62.41,2.71,CSI 500,5
2023-03-15,7317.42,7325.93,7360.31,7284.09,80639464,7102386653245.72,1.05,0.42,30.59,4.5,CSI 500,5
2023-03-16,7324.67,7315.51,7349.55,7291.51,120520488,8536304739153.65,0.8,-0.14,-10.42,2.45,CSI 500,5
2023-03-17,7209.44,7210.0,7286.6,7123.78,69691430,6850361597560.36,2.29,-1.44,-105.51,1.28,CSI 500,5
2023-03-20,7082.9,7014.4,7093.45,7001.68,114388811,8314485318282.77,1.31,-2.71,-195.6,2.7,CSI 500,5
2023-03-21,6844.62,6832.37,6894.52,6726.82,74929356,6797825412278.9,2.49,-2.6,-182.02,3.33,CSI 500,5
2023-03-22,6753.71,6686.75,6792.15,6636.45,183691287,18321211188810.58,2.35,-2.13,-145.63,4.43,CSI 500,5
2023-03-23,6607.72,6563.59,6647.38,6560.61,55512453,5453838356854.98,1.32,-1.84,-123.16,4.13,CSI 500,5
2023-03-24,6617.44,6590.64,6632.34,6559.41,62672403,5800563368075.85,1.11,0.41,27.05,4.0,CSI 500,5
2023-03-27,6477.74,6497.27,6544.14,6453.01,47133150,4286939016694.09,1.41,-1.42,-93.37,2.71,CSI 500,5
2023-03-28,6370.79,6408.29,6421.59,6321.88,54096044,4729105367690.08,1.58,-1.37,-88.98,4.59,CSI 500,5
2023-03-29,6268.63,6265.61,6269.18,6205.63,50677648,4090009240846.81,1.02,-2.23,-142.68,4.45,CSI 500,5
2023-03-30,6131.41,6128.19,6144.48,6101.87,183865724,10465246425245.87,0.7,-2.19,-137.42,3.93,CSI 500,5
2023-03-31,5953.17,5990.81,6000.88,5931.49,186904415,9803932299870.56,1.17,-2.24,-137.38,4.07,CSI 500,5
2023-04-03,6018.99,5984.01,6032.86,5958.37,61881107,4445313312398.84,1.25,-0.11,-6.8,4.58,CSI 500,5
2023-04-04,6104.11,6098.05,6126.55,6067.5,133726141,10385982510622.68,0.97,1.91,114.04,2.04,CSI 500,5
2023-04-06,6284.65,6264.78,6309.54,6202.28,60581668,4100458544738.31,1.73,2.73,166.72,4.79,CSI 500,5
2023-04-07,6330.15,6272.61,6387.72,6260.82,81548430,7489240537474.4,2.03,0.12,7.83,1.09,CSI 500,5
2023-04-10,6367.52,6394.32,6405.25,6292.79,141526391,8830313756016.24,1.79,1.94,121.72,4.45,CSI 500,5
2023-04-11,6235.23,6306.15,6319.6,6216.58,58445988,3597738211236.2,1.66,-1.38,-88.17,1.52,CSI 500,5
2023-04-12,6352.39,6372.56,6435.5,6335.56,39827218,3574034083037.53,1.58,1.05,66.41,3.0,CSI 500,5
2023-04-13,6333.11,6274.5,6415.03,6203.84,83113978,6029718713499.39,3.4,-1.54,-98.06,3.09,CSI 500,5
2023-04-14,6325.78,6325.49,6346.58,6296.37,43847528,2288709660665.08,0.8,0.81,50.99,4.71,CSI 500,5
2023-04-17,6227.66,6234.05,6324.87,6182.27,66857662,3905947019352.04,2.31,-1.45,-91.44,1.73,CSI 500,5
2023-04-18,6135.81,6152.98,6197.78,6100.95,77369812,5691524491214.35,1.59,-1.3,-81.07,2.4,CSI 500,5
2023-04-19,6148.74,6148.96,6180.82,6139.12,92311783,5836130966380.93,0.68,-0.07,-4.02,1.15,CSI 500,5
2023-04-20,6310.47,6329.98,6407.92,6307.08,92863917,6716368343308.81,1.6,2.94,181.02,2.95,CSI 500,5
2023-04-21,6412.09,6429.16,6546.02,6343.41,76566176,6673878246995.84,3.19,1.57,99.19,2.26,CSI 500,5
2023-04-24,6382.5,6346.64,6406.93,6297.0,100932271,7344419928011.9,1.75,-1.28,-82.52,2.5,CSI 500,5
2023-04-25,6315.24,6228.11,6365.07,6133.49,143395384,10052691650560.76,3.78,-1.87,-118.54,0.81,CSI 500,5
2023-04-26,6110.4,6138.32,6193.51,6101.81,100586233,5700195675712.62,1.5,-1.44,-89.78,4.25,CSI 500,5
2023-04-27,6193.32,6211.3,6260.55,6138.65,111419703,6245197135562.06,1.99,1.19,72.98,2.09,CSI 500,5
2023-04-28,6218.77,6237.56,6240.83,6213.65,42104864,2894627543810.94,0.44,0.42,26.26,3.36,CSI 500,5
2023-05-04,6366.89,6312.65,6370.9,6301.45,73602814,4398743147346.57,1.1,1.2,75.09,3.35,CSI 500,5
2023-05-05,6281.79,6256.17,6344.31,6209.45,81031487,5476567122241.07,2.17,-0.89,-56.48,3.36,CSI 500,5
2023-05-08,6287.09,6295.83,6390.87,6261.21,210392207,15840616286214.2,2.07,0.63,39.66,1.55,CSI 500,5
2023-05-09,6311.23,6328.4,6429.4,6211.58,21961332,1221312748786.23,3.51,0.52,32.57,0.97,CSI 500,5
2023-05-10,6529.07,6474.44,6552.53,6448.9,102546965,6224526835104.41,1.61,2.31,146.04,0.82,CSI 500,5
2023-05-11,6661.97,6660.49,6680.51,6638.64,86668981,8081621457416.99,0.63,2.87,186.05,3.06,CSI 500,5
2023-05-12,6769.41,6770.84,6792.46,6728.78,95075179,8004398025972.27,0.95,1.66,110.35,0.93,CSI 500,5
2023-05-15,6846.09,6926.91,6929.89,6831.18,33293036,3047323245888.56,1.45,2.31,156.07,2.29,CSI 500,5
2023-05-16,6956.28,6926.52,7009.67,6845.29,72608907,5743626204622.38,2.4,-0.01,-0.39,4.44,CSI 500,5
2023-05-17,6841.15,6841.42,6888.37,6838.71,168011386,14738317116736.4,0.73,-1.23,-85.1,0.85,CSI 500,5
2023-05-18,6843.65,6839.71,6870.81,6821.89,36981038,2790712468458.14,0.72,-0.02,-1.71,3.43,CSI 500,5
2023-05-19,6829.28,6825.48,6870.78,6759.14,94087372,5719938875122.96,1.65,-0.21,-14.23,2.43,CSI 500,5
2023-05-22,6837.54,6803.01,6932.85,6761.62,49093284,3694179626866.06,2.53,-0.33,-22.47,4.37,CSI 500,5
2023-05-23,6721.76,6803.79,6826.93,6701.02,152171334,12820295661954.47,1.88,0.01,0.78,3.84,CSI 500,5
2023-05-24,6741.09,6784.92,6794.74,6697.19,100014212,6630047610246.68,1.46,-0.28,-18.86,1.03,CSI 500,5
2023-05-25,6802.22,6731.02,6846.24,6729.41,83333002,7250914461904.52,1.74,-0.79,-53.9,1.82,CSI 500,5
2023-05-26,6672.71,6717.2,6748.0,6664.85,45316439,2719746283890.36,1.25,-0.21,-13.82,3.37,CSI 500,5
2023-05-29,6788.07,6816.15,6852.14,6779.6,61093045,4006795787450.46,1.07,1.47,98.95,1.27,CSI 500,5
2023-05-30,6757.4,6712.06,6775.27,6664.2,54844724,4814166906361.63,1.67,-1.53,-104.09,4.11,CSI 500,5
2023-05-31,6878.47,6876.6,6928.45,6855.15,42417206,2812922444664.28,1.07,2.45,164.54,1.6,CSI 500,5
2023-06-01,7014.9,7012.65,7020.81,7008.61,60918621,5298683928025.99,0.17,1.98,136.05,4.24,CSI 500,5
2023-06-02,7086.03,7025.69,7189.84,6966.89,24788879,2253810138636.84,3.2,0.19,13.04,1.7,CSI 500,5
2023-06-05,6705.6,6726.48,6749.62,6654.28,94365968,6021515024926.35,1.43,-4.26,-299.21,1.48,CSI 500,5
2023-06-06,6446.11,6464.84,6556.44,6389.68,53375102,3980657987989.48,2.61,-3.89,-261.64,4.74,CSI 500,5
2023-06-07,6506.37,6479.75,6518.44,6456.39,46170295,4366306073921.3,0.96,0.23,14.92,3.36,CSI 500,5
2023-06-08,6566.48,6560.82,6576.6,6546.56,32054622,2553654583131.84,0.46,1.25,81.07,2.93,CSI 500,5
2023-06-09,6809.73,6772.13,6867.21,6745.62,80960837,4528634865012.6,1.8,3.22,211.31,0.72,CSI 500,5
2023-06-12,6701.35,6724.76,6738.64,6690.69,172293457,10853213843253.32,0.72,-0.7,-47.37,1.77,CSI 500,5
2023-06-13,6671.69,6664.53,6709.03,6549.21,56479057,5172445717367.96,2.44,-0.9,-60.23,1.06,CSI 500,5
2023-06-14,6517.91,6520.48,6538.66,6461.26,130571775,9658900283602.8,1.2,-2.16,-144.04,1.22,CSI 500,5
2023-06-15,6578.79,6592.72,6660.7,6549.17,87735485,4910393843832.05,1.7,1.11,72.24,1.68,CSI 500,5
2023-06-16,6549.86,6595.53,6647.27,6518.03,60661085,4205850687162.7,1.98,0.04,2.81,1.11,CSI 500,5
2023-06-19,6526.01,6540.87,6641.54,6516.15,173813087,14779648719511.73,1.92,-0.83,-54.65,4.55,CSI 500,5
2023-06-20,6526.52,6545.57,6565.39,6509.68,27696249,2394528969788.98,0.86,0.07,4.7,0.88,CSI 500,5
2023-06-21,6580.65,6536.42,6642.06,6501.02,70577152,5588581103281.7,2.17,-0.14,-9.15,4.37,CSI 500,5
2023-06-22,6672.62,6652.24,6722.4,6622.56,55034387,4854965189879.84,1.51,1.77,115.82,2.66,CSI 500,5
2023-06-23,6618.98,6603.13,6658.61,6586.06,76987651,5576350777153.48,1.1,-0.74,-49.11,1.2,CSI 500,5
2023-06-26,6598.25,6604.74,6639.85,6591.06,36831486,2757429647965.48,0.74,0.02,1.61,2.87,CSI 500,5
2023-06-27,6675.4,6707.71,6728.48,6597.05,98208621,7253312689105.59,1.99,1.56,102.96,4.38,CSI 500,5
2023-06-28,6685.82,6677.79,6691.38,6663.29,29102439,1952786280702.89,0.42,-0.45,-29.92,4.5,CSI 500,5
2023-06-29,6641.16,6590.68,6646.14,6589.57,90604990,7494953165132.95,0.86,-1.3,-87.11,2.1,CSI 500,5
2023-06-30,6410.83,6440.69,6476.81,6405.78,51047937,4155693860992.09,1.11,-2.28,-150.0,3.52,CSI 500,5
2023-07-03,6337.42,6321.93,6355.16,6288.23,82719613,7347305474508.84,1.06,-1.84,-118.75,0.8,CSI 500,5
2023-07-04,6235.32,6250.62,6323.44,6233.04,46141985,2951226501986.31,1.45,-1.13,-71.31,2.75,CSI 500,5
2023-07-05,6360.44,6360.63,6362.02,6316.65,42888177,3408115173575.66,0.72,1.76,110.01,1.52,CSI 500,5
2023-07-06,6272.87,6278.15,6290.01,6242.12,145274039,9484224566548.48,0.77,-1.3,-82.48,1.84,CSI 500,5
2023-07-07,6270.94,6255.74,6317.27,6200.47,153799488,13792487225030.96,1.88,-0.36,-22.41,2.59,CSI 500,5
2023-07-10,6136.57,6141.74,6164.78,6096.79,37049922,2337026876101.47,1.12,-1.82,-114.0,4.61,CSI 500,5
2023-07-11,6132.8,6149.51,6167.75,6102.65,71094742,5909705791593.92,1.07,0.13,7.77,4.21,CSI 500,5
2023-07-12,6130.46,6183.11,6218.71,6102.92,96675921,8268736123934.53,1.9,0.55,33.6,2.22,CSI 500,5
2023-07-13,6231.87,6224.47,6264.81,6122.79,63527578,4158209936399.64,2.32,0.67,41.36,2.65,CSI 500,5
2023-07-14,6444.28,6423.1,6504.54,6379.99,64610543,3937459697820.47,1.95,3.19,198.63,4.43,CSI 500,5
2023-07-17,6425.58,6423.41,6436.05,6387.69,94244014,5155314914803.27,0.76,0.0,0.31,0.87,CSI 500,5
2023-07-18,6456.68,6459.22,6498.99,6387.65,86298106,8012665483522.01,1.74,0.56,35.81,3.99,CSI 500,5
2023-07-19,6446.9,6395.56,6515.08,6328.18,52456845,4219755248324.43,2.95,-0.99,-63.66,1.26,CSI 500,5
2023-07-20,6705.75,6647.56,6717.44,6639.71,85439997,7803301378727.95,1.17,3.94,252.0,1.75,CSI 500,5
2023-07-21,6790.01,6750.94,6799.09,6740.1,57546384,4789709337513.01,0.88,1.56,103.38,1.48,CSI 500,5
2023-07-24,6872.8,6860.4,6883.87,6803.9,54978357,3438926361456.88,1.18,1.62,109.46,2.98,CSI 500,5
2023-07-25,7000.62,6996.96,7015.82,6926.97,45431484,3218565309964.52,1.28,1.99,136.56,1.53,CSI 500,5
2023-07-26,7053.0,7093.36,7179.98,7040.14,45499608,3344464062910.78,1.99,1.38,96.4,2.55,CSI 500,5
2023-07-27,7166.13,7240.65,7302.74,7161.29,74729729,5959363656543.61,1.98,2.08,147.29,0.62,CSI 500,5
2023-07-28,7271.83,7218.4,7318.47,7179.85,30551450,1845007576727.78,1.93,-0.31,-22.25,1.92,CSI 500,5
2023-07-31,7519.52,7514.9,7539.18,7492.46,30125009,2873032893645.87,0.62,4.11,296.5,3.7,CSI 500,5
2023-08-01,7274.78,7143.94,7311.58,7142.27,60370805,4267190891244.65,2.37,-4.94,-370.96,2.46,CSI 500,5
2023-08-02,7088.33,7110.74,7185.54,7072.46,65784734,5314248011768.16,1.6,-0.46,-33.19,4.21,CSI 500,5
2023-08-03,7351.4,7334.49,7353.22,7329.79,38852089,2398701907654.23,0.32,3.15,223.74,2.57,CSI 500,5
2023-08-04,7354.51,7314.14,7431.93,7274.54,157612938,14847537070410.63,2.16,-0.28,-20.34,4.44,CSI 500,5
2023-08-07,7377.49,7403.59,7488.39,7333.63,45224876,3962637480871.89,2.11,1.22,89.44,2.28,CSI 500,5
2023-08-08,7332.25,7342.94,7410.34,7319.89,47329833,4982281070972.14,1.24,-0.82,-60.64,2.13,CSI 500,5
2023-08-09,7396.34,7404.11,7433.93,7383.88,45402370,3153468003661.73,0.68,0.83,61.17,1.66,CSI 500,5
2023-08-10,7342.17,7358.34,7378.35,7231.88,105563494,11421604186442.66,2.03,-0.62,-45.77,2.58,CSI 500,5
2023-08-11,7531.52,7515.33,7592.74,7409.49,153316295,16523928038812.26,2.47,2.13,157.0,4.24,CSI 500,5
2023-08-14,7559.15,7556.91,7580.09,7475.77,40508240,3082629250917.07,1.4,0.55,41.58,3.71,CSI 500,5
